Latitude,Longitude,Location,Municipality,Month,Region,Year,Crash Count
49.119069,-122.801005,152 ST & 64 AVE,SURREY,JANUARY,Lower Mainland,2021,1
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,JANUARY,Lower Mainland,2021,1
49.249127,-123.204606,IMPERIAL RD & W 29TH AVE & W KING EDWARD AVE,UBC,JANUARY,Lower Mainland,2021,1
49.266373,-123.245496,UNIVERSITY BLVD & WESBROOK MALL,UBC,JANUARY,Lower Mainland,2021,1
49.220181,-123.054871,E 54TH AVE & ELLIOTT ST,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.249127,-123.204606,IMPERIAL RD & W 29TH AVE & W KING EDWARD AVE,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.251133,-123.148658,CYPRESS ST & MATTHEWS AVE,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.25839,-123.100552,E 14TH AVE & WATSON ST,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.260558,-123.081425,E 11TH AVE & GLEN DR,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.262521,-123.131416,ALDER ST & W 10TH AVE,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.262638,-123.138541,GRANVILLE ST & W 10TH AVE,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.263662,-123.143414,PINE ST & W BROADWAY,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.264269,-123.081324,E 7TH AVE & GLEN DR,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.265174,-123.077429,CLARK DR & E 6TH AVE,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.266375,-123.150439,MAPLE ST & W 6TH AVE,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.276759,-123.077265,CLARK DR & VENABLES ST,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.279077,-123.129182,BURRARD ST & DAVIE ST,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.285723,-123.123132,THURLOW ST & W GEORGIA ST,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.286927,-123.139177,BIDWELL ST & PENDRELL ST,VANCOUVER,JANUARY,Lower Mainland,2021,1
49.036488,-122.26612,DELAIR RD & GRIFFITHS RD,ABBOTSFORD,JULY,Lower Mainland,2021,1
49.219925,-122.972035,GILLEY AVE & KINGSWAY,BURNABY,JULY,Lower Mainland,2021,1
49.242968,-123.019799,MOSCROP ST & SMITH AVE,BURNABY,JULY,Lower Mainland,2021,1
49.265112,-122.986905,LOUGHEED HWY & SPRINGER AVE & TURNING LANE,BURNABY,JULY,Lower Mainland,2021,1
49.199757,-121.886738,CAMP RIVER RD & REEVES RD,CHILLIWACK,JULY,Lower Mainland,2021,1
49.11933,-122.890416,120 ST & 64 AVE,DELTA,JULY,Lower Mainland,2021,1
49.1486,-122.890378,120 ST & 80 AVE,DELTA,JULY,Lower Mainland,2021,1
49.045689,-122.647269,208 ST & 24 AVE,LANGLEY,JULY,Lower Mainland,2021,1
49.05712,-122.470731,272 ST & 30 AVE,LANGLEY,JULY,Lower Mainland,2021,1
49.074748,-122.603728,224 ST & 40 AVE,LANGLEY,JULY,Lower Mainland,2021,1
49.189348,-122.645053,102B AVE & 208 ST,LANGLEY,JULY,Lower Mainland,2021,1
49.231341,-122.601174,224 ST & ABERNETHY WAY,MAPLE RIDGE,JULY,Lower Mainland,2021,1
49.134412,-122.309566,1ST AVE & GRAND ST,MISSION,JULY,Lower Mainland,2021,1
49.202665,-122.908869,COLUMBIA ST & MCKENZIE ST,NEW WESTMINSTER,JULY,Lower Mainland,2021,1
49.313266,-123.03815,E KEITH RD & LYNNMOUTH AVE,NORTH VANCOUVER,JULY,Lower Mainland,2021,1
49.317544,-123.107919,PEMBERTON AVE & WELCH ST,NORTH VANCOUVER,JULY,Lower Mainland,2021,1
49.140699,-123.102989,SHELL RD & WILLIAMS RD,RICHMOND,JULY,Lower Mainland,2021,1
49.141005,-123.158965,NO 2 RD & WILLIAMS RD,RICHMOND,JULY,Lower Mainland,2021,1
49.162724,-123.133733,BUSWELL ST & GRANVILLE AVE,RICHMOND,JULY,Lower Mainland,2021,1
49.162744,-123.158853,GRANVILLE AVE & NO 2 RD,RICHMOND,JULY,Lower Mainland,2021,1
49.170298,-123.091643,NO 5 RD & WESTMINSTER HWY & TURNING LANE,RICHMOND,JULY,Lower Mainland,2021,1
49.182858,-123.136665,BROWNGATE RD & NO 3 RD,RICHMOND,JULY,Lower Mainland,2021,1
49.187769,-123.124771,CAPSTAN WAY & GARDEN CITY RD,RICHMOND,JULY,Lower Mainland,2021,1
49.197777,-123.107815,MCLENNAN AVE & RIVER DR,RICHMOND,JULY,Lower Mainland,2021,1
49.016735,-122.759523,8 AVE & HWY 99,SURREY,JULY,Lower Mainland,2021,1
49.030973,-122.769403,16 AVE & HWY 99,SURREY,JULY,Lower Mainland,2021,1
49.031077,-122.775565,16 AVE & KING GEORGE BLVD,SURREY,JULY,Lower Mainland,2021,1
49.052932,-122.812178,148 ST & 28 AVE,SURREY,JULY,Lower Mainland,2021,1
49.10169,-122.80106,152 ST & 54A AVE,SURREY,JULY,Lower Mainland,2021,1
49.119299,-122.887326,121 ST & 64 AVE,SURREY,JULY,Lower Mainland,2021,1
49.11933,-122.890416,120 ST & 64 AVE,SURREY,JULY,Lower Mainland,2021,1
49.138147,-122.734746,176 ST & FRASER HWY & HARVIE RD & TURNING LANE,SURREY,JULY,Lower Mainland,2021,1
49.140852,-122.845634,76 AVE & KING GEORGE BLVD & TURNING LANE,SURREY,JULY,Lower Mainland,2021,1
49.141048,-122.812243,148 ST & 76 AVE,SURREY,JULY,Lower Mainland,2021,1
49.1486,-122.890378,120 ST & 80 AVE,SURREY,JULY,Lower Mainland,2021,1
49.155457,-122.778863,160 ST & 84 AVE,SURREY,JULY,Lower Mainland,2021,1
49.16275,-122.778863,160 ST & 88 AVE,SURREY,JULY,Lower Mainland,2021,1
49.162905,-122.873543,126 ST & 88 AVE,SURREY,JULY,Lower Mainland,2021,1
49.170325,-122.812309,148 ST & FRASER HWY & TURNING LANE,SURREY,JULY,Lower Mainland,2021,1
49.176897,-122.778867,160 ST & 96 AVE,SURREY,JULY,Lower Mainland,2021,1
49.176916,-122.776057,161 ST & 96 AVE,SURREY,JULY,Lower Mainland,2021,1
49.184446,-122.867686,100 AVE & 128 ST,SURREY,JULY,Lower Mainland,2021,1
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,JULY,Lower Mainland,2021,1
49.237255,-123.205321,KULLAHUN DR & SW MARINE DR,UBC,JULY,Lower Mainland,2021,1
49.26267,-123.258494,NW MARINE DR & UNIVERSITY BLVD,UBC,JULY,Lower Mainland,2021,1
49.225788,-123.168416,MACDONALD ST & SW MARINE DR,VANCOUVER,JULY,Lower Mainland,2021,1
49.234702,-123.164156,ELM ST & W 41ST AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.234918,-123.023635,BOUNDARY RD & VANNESS AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.237255,-123.205321,KULLAHUN DR & SW MARINE DR,VANCOUVER,JULY,Lower Mainland,2021,1
49.246059,-123.105144,E 28TH AVE & ONTARIO ST & W 28TH AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.253748,-123.181863,COLLINGWOOD ST & W 21ST AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.258199,-123.20322,DISCOVERY ST & IMPERIAL RD & W 16TH AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.258471,-123.105104,E 14TH AVE & ONTARIO ST & W 14TH AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.259213,-123.044381,E 12TH AVE & HEBB AVE & RENFREW ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.260247,-123.105031,E 12TH AVE & ONTARIO ST & W 12TH AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.262208,-123.112913,W 10TH AVE & YUKON ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.263289,-123.073631,E 8TH AVE & WOODLAND DR,VANCOUVER,JULY,Lower Mainland,2021,1
49.265083,-123.121774,W 7TH AVE & WILLOW ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.26634,-123.148044,CYPRESS ST & W 6TH AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.266364,-123.098817,E 5TH AVE & SCOTIA ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.266785,-123.090802,CAROLINA ST & GREAT NORTHERN WAY,VANCOUVER,JULY,Lower Mainland,2021,1
49.267375,-123.104719,E 4TH AVE & ONTARIO ST & W 4TH AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.268258,-123.113979,W 1ST AVE & WYLIE ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.271612,-123.150292,MAPLE ST & YORK AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.271914,-123.135012,ANDERSON ST & JOHNSTON ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.272406,-123.145229,BURRARD ST & CORNWALL AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.272985,-123.101732,QUEBEC ST & TERMINAL AVE,VANCOUVER,JULY,Lower Mainland,2021,1
49.274921,-123.211733,NW MARINE DR & TOLMIE ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.277399,-123.084959,CAMPBELL AVE & UNION ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.277548,-123.068349,ADANAC ST & SALSBURY DR,VANCOUVER,JULY,Lower Mainland,2021,1
49.277633,-123.099816,MAIN ST & MAIN ST ONRAMP & UNION ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.27884,-123.115952,HAMILTON ST & ROBSON ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.28122,-123.108459,BEATTY ST & W PENDER ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.281347,-123.099687,E HASTINGS ST & MAIN ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.286911,-123.142346,BEACH AVE & DENMAN ST & PANTAGES LANE,VANCOUVER,JULY,Lower Mainland,2021,1
49.28727,-123.141822,DAVIE ST & DENMAN ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.289023,-123.125547,JERVIS ST & W PENDER ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.326857,-123.147101,11TH ST & MARINE DR,WEST VANCOUVER,JULY,Lower Mainland,2021,1
49.217151,-122.972072,BERESFORD ST & GILLEY AVE,BURNABY,JUNE,Lower Mainland,2021,1
49.229234,-123.023512,BOUNDARY RD & E 45TH AVE,BURNABY,JUNE,Lower Mainland,2021,1
49.266065,-123.014346,GILMORE AVE & LOUGHEED HWY & TURNING LANE,BURNABY,JUNE,Lower Mainland,2021,1
49.142598,-121.970399,AMBER DR & LUCKAKUCK WAY,CHILLIWACK,JUNE,Lower Mainland,2021,1
49.161949,-121.896531,BANFORD RD & CHILLIWACK CENTRAL RD,CHILLIWACK,JUNE,Lower Mainland,2021,1
49.276261,-122.797294,BARNET HWY & LOUGHEED HWY & PINETREE WAY & TURNING LANE,COQUITLAM,JUNE,Lower Mainland,2021,1
49.104371,-122.674362,198 ST & 56 AVE,LANGLEY,JUNE,Lower Mainland,2021,1
49.217852,-122.607042,222 ST & SELKIRK AVE,MAPLE RIDGE,JUNE,Lower Mainland,2021,1
49.311036,-123.014719,MT SEYMOUR PKY & RIVERSIDE DR & TURNING LANE,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.313266,-123.03815,E KEITH RD & LYNNMOUTH AVE,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.315281,-123.00129,LYTTON ST & MT SEYMOUR PKY,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.318065,-123.096934,DONAGHY AVE & W 1ST ST,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.318088,-123.098913,HANES AVE & W 1ST ST,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.318129,-123.102393,MACKAY RD & W 1ST ST,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.319047,-123.089786,4TH ST & W 2ND ST & W 3RD ST,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.321159,-123.094648,FELL AVE & MARINE DR & TURNING LANE,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.336579,-123.091054,BEWICKE AVE & W QUEENS RD,NORTH VANCOUVER,JUNE,Lower Mainland,2021,1
49.133513,-123.147802,GILBERT RD & STEVESTON HWY,RICHMOND,JUNE,Lower Mainland,2021,1
49.184694,-123.069135,CAMBIE RD & NO 6 RD,RICHMOND,JUNE,Lower Mainland,2021,1
49.198807,-123.119048,RIVER DR & VAN HORNE WAY,RICHMOND,JUNE,Lower Mainland,2021,1
49.471065,-123.759134,TEREDO ST & TRAIL AVE,SECHELT,JUNE,Lower Mainland,2021,1
49.045632,-122.801205,152 ST & 24 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.102185,-122.826367,KING GEORGE BLVD & TRITES RD,SURREY,JUNE,Lower Mainland,2021,1
49.118743,-122.72602,179 ST & 64 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.126376,-122.806582,150 ST & 68 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.133626,-122.683759,194A ST & 72 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.134417,-122.681808,195 ST & 72A AVE,SURREY,JUNE,Lower Mainland,2021,1
49.147961,-122.756454,168 ST & FRASER HWY & TURNING LANE,SURREY,JUNE,Lower Mainland,2021,1
49.155419,-122.856827,132 ST & 84 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.158643,-122.782191,159 ST & FRASER HWY & VENTURE WAY,SURREY,JUNE,Lower Mainland,2021,1
49.166096,-122.801369,152 ST & FRASER HWY & TURNING LANE,SURREY,JUNE,Lower Mainland,2021,1
49.170083,-122.801281,152 ST & 92 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.177142,-122.890164,120 ST & 96 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.18422,-122.80653,100 AVE & 150 ST,SURREY,JUNE,Lower Mainland,2021,1
49.191652,-122.856472,104 AVE & 132 ST,SURREY,JUNE,Lower Mainland,2021,1
49.206976,-123.134664,HUDSON ST & W 71ST AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.209688,-123.066111,SE MARINE DR & VICTORIA DR,VANCOUVER,JUNE,Lower Mainland,2021,1
49.213752,-123.074049,BORDEN ST & E 62ND AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.215422,-123.072013,ARGYLE ST & E 60TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.225788,-123.168416,MACDONALD ST & SW MARINE DR,VANCOUVER,JUNE,Lower Mainland,2021,1
49.229234,-123.023512,BOUNDARY RD & E 45TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.236056,-123.044366,BURSILL ST & COLLEGE ST & KINGSWAY & SCHOOL AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.242014,-123.147022,ARBUTUS GREENWAY & W 33RD AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.24907,-123.120384,HEATHER ST & W KING EDWARD AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.254662,-123.105029,E 18TH AVE & ONTARIO ST & W 18TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.257507,-123.101198,E 15TH AVE & MAIN ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.261543,-123.093016,E 10TH AVE & ST GEORGE ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.262912,-123.100967,E BROADWAY & MAIN ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.262931,-123.15767,VINE ST & W 10TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.263119,-123.109484,COLUMBIA ST & W BROADWAY,VANCOUVER,JUNE,Lower Mainland,2021,1
49.263821,-123.152938,ARBUTUS ST & W BROADWAY,VANCOUVER,JUNE,Lower Mainland,2021,1
49.263849,-123.109477,COLUMBIA ST & W 8TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.265095,-123.193414,W 8TH AVE & W BROADWAY & WALLACE CRES,VANCOUVER,JUNE,Lower Mainland,2021,1
49.26538,-123.140927,FIR ST & W 7TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.265582,-123.152874,ARBUTUS ST & W 7TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.265893,-123.117416,ASH ST & W 2ND AVE & W 6TH AVE,VANCOUVER,JUNE,Lower Mainland,2021,1
49.26667,-123.049488,E 4TH AVE & SLOCAN ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.268258,-123.113979,W 1ST AVE & WYLIE ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.268577,-123.204507,W 4TH AVE & WEST POINT PL,VANCOUVER,JUNE,Lower Mainland,2021,1
49.272475,-123.147806,CORNWALL AVE & CYPRESS ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.272494,-123.148977,CORNWALL AVE & WALNUT ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.272937,-123.205724,NW MARINE DR & TRIMBLE ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.276078,-123.118097,CAMBIE ST & NELSON ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.277167,-123.116587,CAMBIE ST & SMITHE ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.277399,-123.084959,CAMPBELL AVE & UNION ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.278601,-123.122011,NELSON ST & SEYMOUR ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.279077,-123.129182,BURRARD ST & DAVIE ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.284806,-123.063552,DUNDAS ST & POWELL ST & SEMLIN DR & WALL ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.286556,-123.117889,BURRARD ST & W PENDER ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.289362,-123.130033,ALBERNI ST & NICOLA ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.034944,-122.2928,KING RD & KING RD CONN & MCCALLUM RD & MCCALLUM RD OFFRAMP & MCCALLUM RD ONRAMP & TRANS-CANADA HWY,ABBOTSFORD,MARCH,Lower Mainland,2021,1
49.065959,-123.046354,34B AVE & 64 ST,DELTA,MARCH,Lower Mainland,2021,1
49.031157,-122.669254,16 AVE & 200 ST,LANGLEY,MARCH,Lower Mainland,2021,1
49.09598,-122.624579,216 ST & FRASER HWY,LANGLEY,MARCH,Lower Mainland,2021,1
49.216017,-122.923899,EIGHTH AVE & SIXTH ST,NEW WESTMINSTER,MARCH,Lower Mainland,2021,1
49.306469,-123.036923,LYNN AVE & MAIN ST,NORTH VANCOUVER,MARCH,Lower Mainland,2021,1
49.320046,-123.078619,MAHON AVE & W 13TH ST,NORTH VANCOUVER,MARCH,Lower Mainland,2021,1
49.208104,-122.689762,AIRPORT WAY & HARRIS RD,PITT MEADOWS,MARCH,Lower Mainland,2021,1
49.250416,-122.735771,LOUGHEED HWY & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP,PORT COQUITLAM,MARCH,Lower Mainland,2021,1
49.267435,-122.773826,COQUITLAM AVE & FLINT ST,PORT COQUITLAM,MARCH,Lower Mainland,2021,1
49.27887,-122.847843,HUGH ST & MURRAY ST,PORT MOODY,MARCH,Lower Mainland,2021,1
49.153401,-123.181153,NO 1 RD & PACEMORE AVE,RICHMOND,MARCH,Lower Mainland,2021,1
49.170184,-123.131506,COONEY RD & WESTMINSTER HWY & TURNING LANE,RICHMOND,MARCH,Lower Mainland,2021,1
49.177345,-123.133956,ALDERBRIDGE WAY & HAZELBRIDGE WAY & MALL ACCESS,RICHMOND,MARCH,Lower Mainland,2021,1
49.196631,-123.102712,RIVER DR & SHELL RD,RICHMOND,MARCH,Lower Mainland,2021,1
49.198807,-123.119048,RIVER DR & VAN HORNE WAY,RICHMOND,MARCH,Lower Mainland,2021,1
49.045662,-122.735306,176 ST & 24 AVE,SURREY,MARCH,Lower Mainland,2021,1
49.188746,-122.799501,102A AVE & 152A ST,SURREY,MARCH,Lower Mainland,2021,1
49.225788,-123.168416,MACDONALD ST & SW MARINE DR,VANCOUVER,MARCH,Lower Mainland,2021,1
49.227127,-123.071696,ARGYLE ST & E 47TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.22908,-123.175831,BALACLAVA ST & SW MARINE DR,VANCOUVER,MARCH,Lower Mainland,2021,1
49.234578,-123.154989,EAST BOULEVARD & W 41ST AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.238532,-123.170254,MACKENZIE ST & W 37TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.255448,-123.049529,E 16TH AVE & SLOCAN ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.259206,-123.15547,W 14TH AVE & YEW ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.261162,-123.104983,E 11TH AVE & ONTARIO ST & W 11TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.262208,-123.112913,W 10TH AVE & YUKON ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.262591,-123.136141,HEMLOCK ST & W 10TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.262715,-123.143465,PINE ST & W 10TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.262912,-123.100967,E BROADWAY & MAIN ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.263179,-123.112891,W BROADWAY & YUKON ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.264811,-123.112854,W 7TH AVE & YUKON ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.265063,-123.119811,HEATHER ST & W 7TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.266582,-123.164581,TRAFALGAR ST & W 6TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.267825,-123.073541,E 3RD AVE & WOODLAND DR,VANCOUVER,MARCH,Lower Mainland,2021,1
49.269031,-123.109955,COOK ST & W 2ND AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.270128,-123.100736,E 1ST AVE & MAIN ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.271649,-123.152636,ARBUTUS ST & YORK AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.272584,-123.154979,CORNWALL AVE & YEW ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.274047,-123.121365,DAVIE ST & PACIFIC BLVD,VANCOUVER,MARCH,Lower Mainland,2021,1
49.277154,-123.126192,DAVIE ST & GRANVILLE ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.277481,-123.089697,HEATLEY AVE & UNION ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.27757,-123.070476,ADANAC ST & COMMERCIAL DR,VANCOUVER,MARCH,Lower Mainland,2021,1
49.280488,-123.111556,CAMBIE ST & DUNSMUIR ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.280709,-123.105595,TAYLOR ST & W PENDER ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.281213,-123.116191,RICHARDS ST & W GEORGIA ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.281401,-123.102263,COLUMBIA ST & E HASTINGS ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.284104,-123.099491,ALEXANDER ST & MAIN ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.286556,-123.117889,BURRARD ST & W PENDER ST,VANCOUVER,MARCH,Lower Mainland,2021,1
49.052456,-122.315028,GLADWIN RD & VENTURA AVE,ABBOTSFORD,MAY,Lower Mainland,2021,1
49.060115,-122.337921,CLEARBROOK RD & MACLURE RD,ABBOTSFORD,MAY,Lower Mainland,2021,1
49.267983,-122.970104,HALIFAX ST & KENSINGTON AVE,BURNABY,MAY,Lower Mainland,2021,1
49.277807,-122.962419,DUNCAN AVE & UNION ST,BURNABY,MAY,Lower Mainland,2021,1
49.176115,-121.952595,REECE AVE & YOUNG RD,CHILLIWACK,MAY,Lower Mainland,2021,1
49.178283,-121.933181,MENZIES ST & YALE RD,CHILLIWACK,MAY,Lower Mainland,2021,1
49.279053,-122.790461,LINCOLN AVE & WESTWOOD ST,COQUITLAM,MAY,Lower Mainland,2021,1
49.083412,-123.094108,44A AVE & 46B ST,DELTA,MAY,Lower Mainland,2021,1
49.163208,-122.890341,120 ST & 88 AVE,DELTA,MAY,Lower Mainland,2021,1
49.176352,-122.282768,DOYLE ST & STAVE LAKE ST,MISSION,MAY,Lower Mainland,2021,1
49.184215,-122.951604,EWEN AVE & GIFFORD ST,NEW WESTMINSTER,MAY,Lower Mainland,2021,1
49.21448,-122.921981,SEVENTH AVE & SIXTH ST,NEW WESTMINSTER,MAY,Lower Mainland,2021,1
49.220585,-122.893014,CUMBERLAND ST & E COLUMBIA ST & TURNING LANE & UNNAMED LANE,NEW WESTMINSTER,MAY,Lower Mainland,2021,1
49.208104,-122.689762,AIRPORT WAY & HARRIS RD,PITT MEADOWS,MAY,Lower Mainland,2021,1
49.208393,-122.678328,AIRPORT WAY & BONSON RD,PITT MEADOWS,MAY,Lower Mainland,2021,1
49.276653,-122.789253,PATRICIA AVE & WOODLAND DR,PORT COQUITLAM,MAY,Lower Mainland,2021,1
49.137554,-123.114189,MORTFIELD RD & NO 4 RD & WILKINSON RD,RICHMOND,MAY,Lower Mainland,2021,1
49.155529,-123.13095,BLUNDELL RD & ST ALBANS RD,RICHMOND,MAY,Lower Mainland,2021,1
49.170137,-123.124629,GARDEN CITY RD & WESTMINSTER HWY,RICHMOND,MAY,Lower Mainland,2021,1
49.170211,-123.136548,NO 3 RD & WESTMINSTER HWY,RICHMOND,MAY,Lower Mainland,2021,1
49.031161,-122.817595,146 ST & NORTH BLUFF RD,SURREY,MAY,Lower Mainland,2021,1
49.127045,-122.701707,188 ST & 68A AVE,SURREY,MAY,Lower Mainland,2021,1
49.133957,-122.876242,125 ST & 72 AVE,SURREY,MAY,Lower Mainland,2021,1
49.135157,-122.687722,193 ST & 73 AVE,SURREY,MAY,Lower Mainland,2021,1
49.155422,-122.784423,158 ST & 84 AVE & VENTURE WAY,SURREY,MAY,Lower Mainland,2021,1
49.163208,-122.890341,120 ST & 88 AVE,SURREY,MAY,Lower Mainland,2021,1
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,MAY,Lower Mainland,2021,1
49.176875,-122.812283,148 ST & 96 AVE,SURREY,MAY,Lower Mainland,2021,1
49.184271,-122.834211,100 AVE & 140 ST,SURREY,MAY,Lower Mainland,2021,1
49.198735,-122.812538,108 AVE & 148 ST,SURREY,MAY,Lower Mainland,2021,1
49.198876,-122.845956,108 AVE & KING GEORGE BLVD & TURNING LANE,SURREY,MAY,Lower Mainland,2021,1
49.215075,-123.106378,E 61ST AVE & ONTARIO ST & W 61ST AVE,VANCOUVER,MAY,Lower Mainland,2021,1
49.216421,-123.080118,E 59TH AVE & INVERNESS ST,VANCOUVER,MAY,Lower Mainland,2021,1
49.221836,-123.15136,EAST BOULEVARD & W 54TH AVE,VANCOUVER,MAY,Lower Mainland,2021,1
49.228428,-123.047594,E 46TH AVE & RALEIGH ST,VANCOUVER,MAY,Lower Mainland,2021,1
49.230603,-123.185361,DUNBAR ST & SW MARINE DR,VANCOUVER,MAY,Lower Mainland,2021,1
49.23114,-123.051626,E 43RD AVE & WALES ST,VANCOUVER,MAY,Lower Mainland,2021,1
49.234777,-123.19622,CAMOSUN ST & SW MARINE DR & W 41ST AVE & TURNING LANE,VANCOUVER,MAY,Lower Mainland,2021,1
49.237296,-123.103544,E 37TH AVE & QUEBEC ST,VANCOUVER,MAY,Lower Mainland,2021,1
